Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,CPIAUCSL,FEDFUNDS
2021-06-07,125.24597293630931,125.52533818664818,124.24823554959498,124.61740112304688,1353900,0.0,0.0,270.955,0.08
2021-06-08,124.88678612329957,127.87002637251861,124.47771775549509,127.55074310302734,1978500,0.0,0.0,270.955,0.08
2021-06-09,128.05960489999103,128.47865279259867,126.09405333788571,126.16389465332031,1508900,0.0,0.0,270.955,0.08
2021-06-10,126.50312565535583,126.9820353437891,124.9765886537599,126.30357360839844,1741800,0.0,0.0,270.955,0.08
2021-06-11,126.50313362790325,128.44872624465975,126.3235405803893,128.3190155029297,1590000,0.0,0.0,270.955,0.08
2021-06-14,128.059609243735,129.5562154356403,127.30131902963976,128.3190155029297,1571100,0.0,0.0,270.955,0.08
2021-06-15,128.07953632566753,129.67592214518433,127.84008910972445,128.95755004882812,2571100,0.0,0.0,270.955,0.08
2021-06-16,129.18703277983076,129.51628794489562,126.21377962536326,126.64280700683594,1970600,0.0,0.0,270.955,0.08
2021-06-17,126.72263066031692,127.93986390714049,124.97659019164824,125.9543685913086,1857900,0.0,0.0,270.955,0.08
2021-06-18,124.20832554690155,124.9266976856265,123.11081594035274,123.44007110595703,2006600,0.0,0.0,270.955,0.08
2021-06-21,124.28814355120035,126.58294254104855,123.29040618381104,126.45323181152344,2280900,0.0,0.0,270.955,0.08
2021-06-22,126.5729645464981,126.6328263533736,125.06637897236371,125.81468200683594,1394200,0.0,0.0,270.955,0.08
2021-06-23,125.51536110463604,126.12398149434163,125.11626464402276,125.3956298828125,1007500,0.0,0.0,270.955,0.08
2021-06-24,126.48316780345034,126.53305771867986,123.96887288580879,124.22828674316406,1645200,0.0,0.0,270.955,0.08
2021-06-25,124.75707948058839,125.20605824439853,123.90900425331817,124.19834899902344,5399400,0.0,0.0,270.955,0.08
2021-06-28,123.77930056028552,123.77930056028552,119.23959991530823,120.44686126708984,2031400,0.0,0.0,270.955,0.08
2021-06-29,120.486772323509,120.93575111524474,118.39152527518824,118.68086242675781,1728400,0.0,0.0,270.955,0.08
2021-06-30,118.79060857537935,120.52667707610094,118.63097455483867,120.34708404541016,2656800,0.0,0.0,270.955,0.08
2021-07-01,120.35705372856836,123.5597897069743,120.34708183580841,123.34029388427734,2466900,0.0,0.0,272.184,0.1
2021-07-02,124.20832842456626,126.74258236727869,123.4799843758024,126.52307891845703,2291500,0.0,0.0,272.184,0.1
